3.2297	3.18183	5.23449	1.61521	9.56622	7.64782	9.08856	11.6026	12.381	19.9141	9.09642	7.97176	7.49155	0	6.92311	4.07173	3.59094	3.40838	5.3229	4.61586
3.89818	6.87453	8.81461	5.30791	9.75363	5.79088	2.05935	4.26321	2.75341	2.96836	10.1788	7.76791	6.99401	6.92311	0	3.86788	6.82704	7.10108	9.0156	6.39219
4.49039	4.44253	6.49519	2.87591	11.7384	8.90852	5.92723	10.477	11.0208	13.0138	7.57122	3.90003	11.5633	4.07173	3.86788	0	4.85163	4.66908	6.5836	5.87656
3.0117	3.54236	5.59501	1.97573	3.89771	7.64471	4.76769	6.76721	5.46175	5.67671	3.86145	9.25305	3.44168	3.59094	6.82704	4.85163	0	1.99175	2.72147	3.95495
3.40766	1.56763	4.61262	1.79317	5.32464	7.82579	6.49387	4.77546	7.18793	7.31231	1.8697	9.60155	4.89529	3.40838	7.10108	4.66908	1.99175	0	4.6898	1.9632
5.32218	5.27432	2.8809	3.70769	6.08804	9.74031	5.65487	13.8715	7.23212	11.1644	3.78777	6.53158	0.72021	5.3229	9.0156	6.5836	2.72147	4.6898	0	2.7266
4.61514	3.53082	2.64943	3.00065	3.36144	9.00977	5.27824	6.73866	5.9723	6.18725	3.8329	9.25818	2.93209	4.61586	6.39219	5.87656	3.95495	1.9632	2.7266	0
																			
0	4.78228	2.1252	6.14828	22.1576	6.48343	10.7923	6.21172	3.96562	5.4823	1.33209	2.71131	6.97219	2.829	8.13787	1.39177	3.06232	2.14371	3.29077	6.33561
4.78228	0	9.5689	7.56615	8.04274	7.07314	6.90982	11.7143	8.40527	6.07201	5.87213	4.71005	3.4113	4.82774	7.10208	3.39051	4.1419	4.14244	7.09272	3.60379
2.1252	9.5689	0	2.80871	7.31905	8.91497	18.3119	5.67274	3.42664	7.91383	0.793111	3.8962	7.20528	8.4774	7.59889	4.78307	2.52334	4.12468	7.82707	5.34577
6.14828	7.56615	2.80871	0	4.51034	12.1919	7.1652	6.71624	6.02473	10.7225	3.60182	6.70491	2.72955	7.20794	4.61005	5.61015	4.39728	4.85821	5.01836	2.53706
22.1576	8.04274	7.31905	4.51034	0	12.9694	11.9203	6.08238	1.51439	13.9705	4.14792	14.1584	6.50836	11.7183	4.561	11.4333	7.83198	9.36855	9.5287	7.04741
6.48343	7.07314	8.91497	12.1919	12.9694	0	9.61924	16.7376	14.1976	1.00113	9.62349	9.56511	11.296	4.98391	10.0805	6.42114	9.50812	15.0251	10.6056	11.4885
10.7923	6.90982	18.3119	7.1652	11.9203	9.61924	0	7.11841	9.08551	10.475	4.49815	15.769	7.24616	11.4847	17.8417	12.1335	2.76792	11.921	7.50157	10.7598
6.21172	11.7143	5.67274	6.71624	6.08238	16.7376	7.11841	0	7.51316	13.502	4.87963	11.5741	11.1128	11.6918	11.6854	8.86959	6.60987	8.21121	11.7346	9.25331
3.96562	8.40527	3.42664	6.02473	1.51439	14.1976	9.08551	7.51316	0	11.2559	2.63353	13.7556	4.99397	8.14316	3.04661	6.62349	4.36376	5.9651	8.67539	5.1196
5.4823	6.07201	7.91383	10.7225	13.9705	1.00113	10.475	13.502	11.2559	0	6.81439	9.93802	9.48331	5.98504	10.9972	6.87407	10.2139	9.37042	8.77306	11.0399
1.33209	5.87213	0.793111	3.60182	4.14792	9.62349	4.49815	4.87963	2.63353	6.81439	0	4.68931	6.20848	4.6906	5.68014	2.72386	1.73023	3.33157	4.62286	7.35326
2.71131	4.71005	3.8962	6.70491	14.1584	9.56511	15.769	11.5741	13.7556	9.93802	4.68931	0	16.214	2.75676	9.67775	1.31954	13.298	2.07147	15.1113	6.26337
6.97219	3.4113	7.20528	2.72955	6.50836	11.296	7.24616	11.1128	4.99397	9.48331	6.20848	16.214	0	11.6045	2.26548	5.13632	4.47825	8.10089	3.68142	0.19249
2.829	4.82774	8.4774	7.20794	11.7183	4.98391	11.4847	11.6918	8.14316	5.98504	4.6906	2.75676	11.6045	0	5.09655	1.43723	8.71677	2.18916	6.64928	6.38106
8.13787	7.10208	7.59889	4.61005	4.561	10.0805	17.8417	11.6854	3.04661	10.9972	5.68014	9.67775	2.26548	5.09655	0	6.53378	8.53601	10.1374	12.739	2.07299
1.39177	3.39051	4.78307	5.61015	11.4333	6.42114	12.1335	8.86959	6.62349	6.87407	2.72386	1.31954	5.13632	1.43723	6.53378	0	5.7202	0.751934	4.68254	4.94383
3.06232	4.1419	2.52334	4.39728	7.83198	9.50812	2.76792	6.60987	4.36376	10.2139	1.73023	13.298	4.47825	8.71677	8.53601	5.7202	0	5.06181	8.15966	4.67074
2.14371	4.14244	4.12468	4.85821	9.36855	15.0251	11.921	8.21121	5.9651	9.37042	3.33157	2.07147	8.10089	2.18916	10.1374	0.751934	5.06181	0	4.41948	5.69577
3.29077	7.09272	7.82707	5.01836	9.5287	10.6056	7.50157	11.7346	8.67539	8.77306	4.62286	15.1113	3.68142	6.64928	12.739	4.68254	8.15966	4.41948	0	3.87391
6.33561	3.60379	5.34577	2.53706	7.04741	11.4885	10.7598	9.25331	5.1196	11.0399	7.35326	6.26337	0.19249	6.38106	2.07299	4.94383	4.67074	5.69577	3.87391	0
																			
0	3.97322	7.91932	4.17867	8.84921	12.1651	12.6463	9.44921	9.89085	7.35485	0.764572	4.60059	4.00392	5.01689	2.06368	3.96126	7.94562	5.25236	7.01614	6.08161
3.97322	0	12.6031	7.53689	6.70339	7.83227	14.1471	8.10122	8.96951	5.20902	3.1536	16.2968	3.54098	9.82718	1.85449	4.88446	8.42203	4.98813	4.87032	3.93578
7.91932	12.6031	0	3.74066	16.1476	18.6027	10.5537	20.4493	14.9366	9.89762	8.84502	15.8732	5.26675	10.0228	9.42305	10.8375	5.44039	21.6241	3.93741	4.2922
4.17867	7.53689	3.74066	0	9.09056	14.862	14.039	10.4884	14.297	7.59619	4.94324	8.77925	4.62723	9.35667	5.6824	8.13992	4.80087	8.81603	3.2979	3.65268
8.84921	6.70339	16.1476	9.09056	0	7.82745	8.25882	7.72263	3.8014	4.83044	6.40175	15.1672	3.1624	9.4486	11.0581	5.77555	9.63376	12.3725	4.49173	3.5572
12.1651	7.83227	18.6027	14.862	7.82745	0	8.26874	13.016	3.09111	0.97693	7.90917	17.4943	2.64497	11.6439	10.0464	12.0669	11.2528	13.18	6.93714	10.1992
12.6463	14.1471	10.5537	14.039	8.25882	8.26874	0	17.9468	9.40599	7.29181	10.991	18.3246	7.53214	17.5264	10.3775	9.76444	3.80992	8.53994	5.31289	5.50416
9.44921	8.10122	20.4493	10.4884	7.72263	13.016	17.9468	0	11.4175	6.22827	7.79959	9.78922	4.56023	10.6525	8.51792	5.48795	11.0316	7.79861	5.88957	4.95503
9.89085	8.96951	14.9366	14.297	3.8014	3.09111	9.40599	11.4175	0	2.11418	9.04642	10.2309	3.78221	11.0942	8.95956	5.92959	12.3901	8.24025	8.07438	8.55669
7.35485	5.20902	9.89762	7.59619	4.83044	0.97693	7.29181	6.22827	2.11418	0	4.90739	14.4238	1.66804	7.95423	8.23135	4.28119	7.46318	10.8782	2.99737	2.06284
0.764572	3.1536	8.84502	4.94324	6.40175	7.90917	10.991	7.79959	9.04642	4.90739	0	5.36516	3.23935	4.25231	1.29911	3.54488	7.18105	4.43274	4.56869	3.63415
4.60059	16.2968	15.8732	8.77925	15.1672	17.4943	18.3246	9.78922	10.2309	14.4238	5.36516	0	6.91442	5.85041	6.57727	4.30127	8.17367	3.44364	11.2013	6.92836
4.00392	3.54098	5.26675	4.62723	3.1624	2.64497	7.53214	4.56023	3.78221	1.66804	3.23935	6.91442	0	6.2862	4.53846	2.61315	2.08904	4.92381	0.749581	0.394799
5.01689	9.82718	10.0228	9.35667	9.4486	11.6439	17.5264	10.6525	11.0942	7.95423	4.25231	5.85041	6.2862	0	5.55142	5.16459	11.0478	7.47525	7.61553	6.681
2.06368	1.85449	9.42305	5.6824	11.0581	10.0464	10.3775	8.51792	8.95956	8.23135	1.29911	6.57727	4.53846	5.55142	0	3.02997	6.56754	3.13363	8.07051	5.65706
3.96126	4.88446	10.8375	8.13992	5.77555	12.0669	9.76444	5.48795	5.92959	4.28119	3.54488	4.30127	2.61315	5.16459	3.02997	0	4.32134	2.31066	2.98188	2.62709
7.94562	8.42203	5.44039	4.80087	9.63376	11.2528	3.80992	11.0316	12.3901	7.46318	7.18105	8.17367	2.08904	11.0478	6.56754	4.32134	0	4.73003	1.50297	1.69424
5.25236	4.98813	21.6241	8.81603	12.3725	13.18	8.53994	7.79861	8.24025	10.8782	4.43274	3.44364	4.92381	7.47525	3.13363	2.31066	4.73003	0	6.233	4.93775
7.01614	4.87032	3.93741	3.2979	4.49173	6.93714	5.31289	5.88957	8.07438	2.99737	4.56869	11.2013	0.749581	7.61553	8.07051	2.98188	1.50297	6.233	0	0.354782
6.08161	3.93578	4.2922	3.65268	3.5572	10.1992	5.50416	4.95503	8.55669	2.06284	3.63415	6.92836	0.394799	6.681	5.65706	2.62709	1.69424	4.93775	0.354782	0
																			
0	2.46347	3.35156	6.82283	12.1977	10.2185	11.0675	8.85763	11.0899	14.0096	4.07827	6.55962	4.22869	1.94197	1.38428	1.12582	6.95569	2.54685	5.31768	5.38126
2.46347	0	5.99135	6.73547	12.4363	13.0187	11.5669	11.357	9.52854	13.0247	6.70714	11.4861	6.69216	5.82393	7.94242	3.58929	5.30107	5.01032	5.89019	4.09642
3.35156	5.99135	0	10.5461	14.091	11.6587	9.36546	10.7509	7.32705	10.8232	5.1782	10.9575	6.96182	3.0419	2.48421	2.22575	9.45384	6.79964	3.68871	1.89493
6.82283	6.73547	10.5461	0	7.90184	9.3835	4.57093	8.35222	3.54401	15.4894	4.40914	4.27837	5.23401	3.46237	6.69866	4.27852	1.4344	5.84324	5.41959	7.3488
12.1977	12.4363	14.091	7.90184	0	4.21777	8.44125	11.0981	11.0194	4.01413	7.95406	3.62346	5.95439	9.90112	10.2436	10.9065	10.3581	12.689	10.7581	11.6312
10.2185	13.0187	11.6587	9.3835	4.21777	0	4.63076	7.2876	5.83949	0.203639	10.9363	8.80339	9.06308	6.85805	10.5184	7.6742	15.1898	11.3141	8.13229	9.13188
11.0675	11.5669	9.36546	4.57093	8.44125	4.63076	0	5.83513	1.02692	4.42712	11.1477	13.9847	7.88816	7.70702	11.3674	8.52317	8.07733	8.67099	9.26431	6.45904
8.85763	11.357	10.7509	8.35222	11.0981	7.2876	5.83513	0	4.80821	7.08396	4.61396	17.7262	5.43883	12.1007	6.90348	7.56642	7.93086	9.34886	7.41798	8.29111
11.0899	9.52854	7.32705	3.54401	11.0194	5.83949	1.02692	4.80821	0	5.45404	7.68612	7.82238	6.86124	7.00638	14.6953	9.68756	4.97841	9.69791	7.2259	5.43212
14.0096	13.0247	10.8232	15.4894	4.01413	0.203639	4.42712	7.08396	5.45404	0	10.6057	7.63759	9.78087	7.06169	15.2629	12.9014	12.5045	11.5178	8.33593	8.92824
4.07827	6.70714	5.1782	4.40914	7.95406	10.9363	11.1477	4.61396	7.68612	10.6057	0	3.1558	0.82487	3.02991	2.28952	2.54799	3.3169	4.7349	2.80402	3.67715
6.55962	11.4861	10.9575	4.27837	3.62346	8.80339	13.9847	17.7262	7.82238	7.63759	3.1558	0	2.33093	4.53596	9.81555	7.0938	5.71277	11.1435	5.31498	12.8524
4.22869	6.69216	6.96182	5.23401	5.95439	9.06308	7.88816	5.43883	6.86124	9.78087	0.82487	2.33093	0	2.20504	3.1144	3.02119	4.14177	5.55977	2.98405	4.50202
1.94197	5.82393	3.0419	3.46237	9.90112	6.85805	7.70702	12.1007	7.00638	7.06169	3.02991	4.53596	2.20504	0	1.07461	0.81615	4.89677	5.90731	1.95722	3.75099
1.38428	7.94242	2.48421	6.69866	10.2436	10.5184	11.3674	6.90348	14.6953	15.2629	2.28952	9.81555	3.1144	1.07461	0	0.258464	5.60642	6.9316	5.09355	4.51391
1.12582	3.58929	2.22575	4.27852	10.9065	7.6742	8.52317	7.56642	9.68756	12.9014	2.54799	7.0938	3.02119	0.81615	0.258464	0	6.26936	3.67266	2.77337	4.12068
6.95569	5.30107	9.45384	1.4344	10.3581	15.1898	8.07733	7.93086	4.97841	12.5045	3.3169	5.71277	4.14177	4.89677	5.60642	6.26936	0	4.40884	6.12092	6.99405
2.54685	5.01032	6.79964	5.84324	12.689	11.3141	8.67099	9.34886	9.69791	11.5178	4.7349	11.1435	5.55977	5.90731	6.9316	3.67266	4.40884	0	6.69848	4.9047
5.31768	5.89019	3.68871	5.41959	10.7581	8.13229	9.26431	7.41798	7.2259	8.33593	2.80402	5.31498	2.98405	1.95722	5.09355	2.77337	6.12092	6.69848	0	1.79378
5.38126	4.09642	1.89493	7.3488	11.6312	9.13188	6.45904	8.29111	5.43212	8.92824	3.67715	12.8524	4.50202	3.75099	4.51391	4.12068	6.99405	4.9047	1.79378	0
																			
0	7.40495	3.75791	5.24931	5.35967	7.59245	10.8724	6.60327	15.6788	7.72658	5.88252	3.91899	9.24912	0.957983	6.42671	1.43489	7.94083	6.087	13.3373	6.12719
7.40495	0	4.38144	2.15564	7.12069	4.8777	3.74299	9.06968	6.37252	6.64263	4.18131	5.62614	2.22424	7.05075	9.50162	4.21348	5.07128	7.30454	4.48608	2.01217
