17.0406	12.493	0	10.3976	10.0771	10.8048	18.2253	15.0037	15.2065	16.196	13.11	4.64992	6.8565	8.5865	19.3194	11.5218	18.799	11.8578	9.84301	9.73722	10.3018	15.1351	16.6703	11.9493	13.9175	13.9181	17.7978	10.5879	16.8165	10.7529	15.4942	4.33417	17.7865	7.31288	7.30494	4.56954	5.2	11.2507	13.4795	14.2663	11.5166	10.8744	11.5779	9.00526	15.1428	15.6294	7.36186	18.1805	13.3712	4.65	7.17159	14.1695	13.4199	11.3088	12.5561	9.92685	13.0934	10.9831	13.21	21.3529	17.2425	15.5913	4.546	13.0419	10.8518	15.622	13.1306	10.3892	9.09611	9.7317	4.17642	15.351	10.5	1.65	7.3421	8.11894	10.8834	13.2132	11.1499	12.7098	19.2815	17.2524	7.27764	9.0222	9.11612	17.3052	9.10822	12.1396	10.0821	11.4715	14.3418	18.3044	9.46383	12.5351	8.64809	15.2968	18.9957	18.7586	18.2586	12.1195	12.743	5.70446	1.5	17.3223	12.4	2.91446	19.3202	14.8619	10.2739	10.9364	
9.42568	6.88598	10.3976	0	4.31038	5.128	7.25572	4.35362	3.57	4.9679	6.71005	4.5741	6.21813	1.81108	8.87298	3.8608	7.92362	6.70856	9.4149	10.0853	7.04278	7.73548	7.62442	3.42165	7.14212	7.14266	7.92981	5.44617	7.40463	13.3	8.04374	13.6044	9.93999	6.81803	7.9449	6.2649	9.37294	6.03787	6.69508	6.1534	1.22	10.66	5.78344	7.48149	8.72544	6.39028	8.3149	6.95922	3.03	11.0286	6.31877	11.5589	8.03155	3	5.52424	7.19025	6.31802	5.16856	9.07457	6.71175	10.6564	4.03957	11.5775	4.11175	5.76378	6.1608	11.3782	6.04403	11.0435	7.06185	7.77405	8.57558	1.88408	10.2533	10.0449	5.2633	4.10794	7.37727	4.95181	8.44392	7.11311	9.08586	6.45634	7.21508	7.65006	5.97983	2.79508	6.83214	7.48929	2.43311	5.19486	5.92756	9.4103	7.81108	7.6069	6.19715	7.64545	8.63938	11.1257	12.784	6.27311	10.5681	9.33445	10.3366	7.9754	13.7012	8.92286	6.89659	12.7703	8.59681	
12.0918	8.97794	10.0771	4.31038	0	8.88894	7.1956	3.9602	5.07488	8.2937	6.22927	10.4101	4.23271	2.4993	4.44288	9.1366	6.90291	6.36051	7.67786	7.32264	7.92631	8.11984	4.9012	2.6163	6.21967	7.83089	8.91233	9.52853	6.55897	12.3534	11.1447	9.02536	6.78726	8.16708	8.14767	8.04767	18.5085	7.91295	6.8883	0.64	7.30952	13.4298	6.80336	8.16971	9.54609	4.96843	5.99767	7.15891	3.7634	8.02777	7.97767	4.75933	12.1902	4.38269	8.30001	6.57427	3.67129	4.8036	5.17008	4.74663	11.7263	5.54445	13.9977	2.14663	9.69653	11.0131	8.3601	7.81391	9.64495	7.75007	8.46227	9.2638	3.92877	10.0618	8.73685	5.19807	2.05626	4.91163	3.57771	9.92398	5.44035	8.2805	3.76258	10.8541	4.37894	13.432	4.69903	6.17771	4.45295	3.87626	6.91049	12.5868	9.34058	6.77712	8.54596	7.0178	9.15033	6.2972	9.6034	12.5411	7.47048	7.49186	13.035	7.46783	8.96242	7.16268	7.84678	11.4492	11.2528	9.84976	
11.0627	12.3914	10.8048	5.128	8.88894	0	11.3117	9.48162	4.59619	10.0959	10.3454	10.7853	4.54	6.93908	5.8216	8.9888	7.24431	8.92938	9.48593	5.0748	13.0654	8.76167	8.78775	6.73238	5.07666	3.39265	8.86431	12.9778	11.8922	14.7051	11.518	9.02536	12.4871	7.58134	8.14767	8.04767	15.7546	12.0605	7.24119	8.55807	6.348	14.7054	13.9651	11.47	10.4091	11.5183	5.99767	6.22707	8.158	8.47073	12.3092	6.5	19.3178	8.128	9.18762	10.7426	8.32768	9.39619	4.8473	4.07746	15.2993	5.06577	12.3508	6.67746	10.8918	12.1834	20.9354	8.51575	8.36543	4.69	10.3407	8.14802	9.36545	10.4689	8.1199	4	6.83269	8.02382	8.31125	7.24119	8.82697	12.3966	12.1835	17.8327	11.8178	12.3482	7.92309	10.9112	6.84338	6.83019	10.1704	10.2375	5.43662	11.5535	14.4577	10.53	8.67164	11.3396	5.99767	15.0302	9.79973	9.04429	9.30484	12.6057	10.7031	11.5035	8.50066	12.9192	10.0635	10.5796	
12.2089	6.30324	18.2253	7.25572	7.1956	11.3117	0	9.99129	7.46737	10.699	4.97223	14.6942	10.8914	9.99133	6.97885	10.7926	11.2116	6.57921	11.2477	14.7586	12.5977	3.30189	12.2977	4.5793	16.3668	14.7481	9.40784	8.6113	1.87061	5.75766	9.98467	15.2817	1.24451	11.4913	17.0156	15.5525	17.9839	10.2062	9.86735	7.39177	12.1847	17.3453	7.6213	17.8433	3.64978	4.79421	17.5665	10.44	10.8052	18.5853	14.0072	11.4431	12.0487	7.5898	16.8976	11.8635	11.6275	7.20666	13.7478	7.48816	4.90189	9.13503	16.984	6.72965	13.0132	9.83227	11.2977	11.326	15.2031	17.9063	13.6953	12.2625	12.014	14.2473	13.6503	9.93653	6.89893	9.2305	6.35766	10.0186	11.7863	4.91186	13.8151	13.4569	6.68508	10.8713	6.66204	3.75766	16.2189	7.10634	10.1128	1.32816	11.3036	11.2987	10.8609	8.31139	4.02492	5.04978	15.8778	11.0636	10.9463	13.6829	16.3717	15.416	17.407	15.5809	9.00766	11.6957	13.1878	11.0249	
12.0374	8.41381	15.0037	4.35362	3.9602	9.48162	9.99129	0	7.92362	4.3335	6.4622	6.76	7.24099	6.1647	8.40308	6.3618	10.8481	7.7144	8.44262	7.77579	3.96611	8.0082	13.0794	5.41199	13.9258	11.9944	10.542	8.05831	10.5718	12.5292	7.40934	7.98204	10.1522	7.83186	7.10435	7.00435	11.9851	8.55132	6.46078	4.15217	3.83214	8.91611	8.39558	10.4086	9.7765	7.398	4.95435	11.1191	5.50237	11.0685	9.69129	8.71953	7.39716	7.35362	9.87786	10.709	7.6315	7.77371	8.68225	12.7584	9.6082	10.236	11.812	6.10683	10.1174	6.58231	9.24611	7.31927	10.7805	7.39099	11.8157	11.5107	4.19237	11.0215	10.197	6.70099	6.01646	8.4238	7.53791	10.1149	8.95252	9.61816	7.72278	6.68919	7.33913	4.92762	5.48214	9.30194	8.41316	6.78672	8.2996	10.1063	10.501	9.44794	8.12828	7.0883	7.94292	9.38005	13.1636	10.955	9.20272	11.004	9.90992	5.18233	10.2318	11.1229	8.53659	12.3145	10.2095	6.14919	
8.172	9.80489	15.2065	3.57	5.07488	4.59619	7.46737	7.92362	0	8.5379	5.58538	10.7811	6.94783	5.38108	4.65201	7.4308	4.35362	4.2031	12.0975	6.53783	11.3742	4.16548	5.48419	3.05941	9.67286	7.69735	5.97362	11.6042	6.23278	10.8168	14.2424	16.6634	6.30949	13.242	12.4333	9.8349	18.8475	12.1979	8.17808	5.71488	4.79	12.0019	11.0883	11.8928	5.81288	9.58138	9.74098	1.10597	6.6	13.3123	11.2052	8.03012	9.44201	6.57	9.09424	10.0012	3.73149	4.8	9.13823	2.48957	5.76548	0.469574	14.6612	5.20976	9.33378	11.2215	13.7447	9.62074	12.7985	7.31783	12.5234	9.41567	7.80745	17.5422	7.95204	7.59317	7.13114	8.49539	4.86749	9.96999	7.57254	5.77545	7.92881	11.5773	9.46836	14.0656	5.14215	7.46749	9.40889	5.73417	7.04074	9.10186	9.7837	16.5112	11.505	5.82859	4.07545	2.70502	10.5939	12.9843	10.8948	13.475	12.9739	10.608	11.0915	12.2376	8.92137	15.2434	13.4833	15.0278	
18.1079	5.05348	16.196	4.9679	8.2937	10.0959	10.699	4.3335	8.5379	0	8.25309	9.5549	9.52123	6.77897	13.4386	2.0283	15.1816	10.4119	13.0766	11.5365	1.97344	12.3417	13.0265	8.38955	12.7326	17.2712	12.3936	5.12263	7.75421	11.1503	3.07584	12.6847	11.3769	7.2067	9.89831	11.2328	11.2835	4.20536	2.70416	8.48567	6.1879	3.47851	4.26193	13.3046	14.4729	6.25546	9.28785	16.0831	7.9979	9.39668	9.71147	14.9486	3.06366	7.9679	10.4921	13.0872	11.3897	8.32447	15.3291	13.2992	16.2649	14.791	16.1455	9.06483	5.70815	2.90689	6.41339	4.04191	13.4621	11.132	9.02001	15.8442	8.52587	14.5336	12.8353	9.00766	12.1643	5.40981	6.01475	2.70416	11.9341	9.60309	9.5996	6.60739	5.81756	1.01193	6.60416	9.06321	10.9659	7.401	3.36235	9.37083	10.152	7.76416	8.92132	8.73306	9.97339	8.91552	17.1527	13.4774	13.5362	10.9168	12.7149	3.73689	14.5653	11.5167	4.20309	4.06193	18.0937	7.43663	
14.7492	1.95161	13.11	6.71005	6.22927	10.3454	4.97223	6.4622	5.58538	8.25309	0	7.92244	7.95575	11.2345	3.32962	4.97679	11.87	1.2522	12.7117	9.47895	6.87841	4.52951	10.0294	3.61298	11.2536	12.8771	10.25	9.91723	3.77756	7.54	12.1025	10.4618	5.19409	8.40889	14.0294	10.6007	20.5605	8.11555	5.19568	5.97281	7.91772	8.92094	7.21602	9.41891	4.53715	1.64438	11.4165	6.21407	5.27502	8.36659	9.98524	11.8472	8.60807	7.03082	11.4684	10.9535	4.44142	1.54149	13.3296	5.07376	9.78424	4.98572	15.5016	5.76333	11.9327	7.96302	12.1584	4.31567	10.0474	10.9394	12.0483	14.5784	5.12283	13.3911	13.1773	13.1632	9.95536	6.55013	2.76738	5.59023	12.6073	6.15204	7.16698	8.31878	5.76	7.83992	5.69572	3.54833	9.48683	7.90169	5.52098	3.64408	10.3373	5.2345	8.95862	0.626099	5.90322	5.18394	14.6113	13.5378	8.96308	9.48093	11.0246	7.8805	7.64412	11.7904	4.05	6.59756	12.9371	11.9048	
11.1874	14.6741	4.64992	4.5741	10.4101	10.7853	14.6942	6.76	10.7811	9.5549	7.92244	0	4.20801	8.53954	11.7531	8.31571	7.64251	10.198	7.06216	4.06877	10.1682	14.7682	10.0914	7.66669	12.084	12.0748	9.26251	7.58027	9.34827	7.88885	10.4036	7.35035	15.7976	8.73087	8.95486	6.21946	8.0479	7.62842	7.323	8.80175	3.3541	11.6511	6.51883	4.24264	12.3212	11.1069	6.50473	15.3165	7.82704	5.79476	9.21325	14.6055	6.49124	7.76076	8.24264	8.32973	10.8204	10.5364	13.5294	15.0266	14.0414	13.9089	6.19592	10.479	11.4115	9.2416	10.0116	6.85182	5.28095	3.28877	5.82634	12.7046	4.01818	6.78992	4.69746	3.97877	7.40879	4.61736	7.08591	5.39998	13.326	13.2551	6.90128	10.004	5.06281	10.3229	5.0041	7.99023	11.732	9.55767	6.07201	12.6585	6.96058	2.68794	8.26143	11.1013	11.7004	12.1427	12.5539	13.6971	9.20531	11.8296	3.14992	7.1833	8.06691	12.2684	10.2679	15.5132	8.94298	8.21098	
5.41479	10.5181	6.8565	6.21813	4.23271	4.54	10.8914	7.24099	6.94783	9.52123	7.95575	4.20801	0	6.17001	6.99477	7.49293	8.86753	7.78799	5.96964	0.41	10.6749	11.0653	8.97634	7.91222	9.15613	13.5654	10.8533	10.5873	9.38158	13.6615	8.05798	8.13574	9.73997	4.12134	5.33557	3.65557	6.4622	9.66999	6.8435	3.59271	9.12674	15.4567	11.5746	7.60652	8.82001	7.92114	3.61315	12.0571	6.71611	3.42523	8.02163	7.23579	11.0009	8.90932	6.78065	3.87341	5.04777	7.9477	7.52891	10.756	13.6934	7.66359	7.99712	10.3427	15.4574	9.79293	10.803	9.39254	2.91142	0.919239	8.07807	12.2737	6.88148	5.2065	1.82421	0.54	5.60502	7.86434	7.92538	8.11798	5.55198	13.7034	12.9404	9.17557	7.33166	17.6147	8.57127	10.0885	6.65493	3.37019	8.82698	12.6918	1.18794	2.72125	15.3345	11.1346	9.32416	9.8045	8.18865	7.37	4.43306	5.58429	6.72512	13.4825	8.07503	8.10563	12.555	10.5287	7.09119	5.84145	
9.87757	15	8.5865	1.81108	2.4993	6.93908	9.99133	6.1647	5.38108	6.77897	11.2345	8.53954	6.17001	0	6.45394	5.67188	7.14352	9.83284	8.48994	6.03077	13.2123	12.6256	5.14181	5.11559	5.33104	5.33159	10.1684	13.2239	8.86774	12.4086	11.3853	7.54941	7.95129	7.26992	9.28336	8.07598	9.47567	12.9029	7.71895	3.1393	3.03108	13.5392	11.371	5.67041	12.0825	8.20136	8.46673	9.63972	4.84108	7.75676	5.47837	7.25863	13.0875	4.81108	7.33531	7.27542	4.50694	6.97964	6.78623	7.05539	14.9902	8.14959	9.25174	4.45539	7.57486	10.0583	9.56715	7.80065	7.24296	5.25077	5.96297	6.7645	5.59189	10.2365	6.65946	5.71519	2.29687	5.56619	6.07701	6.34882	7.565	14.2039	6.26188	8.23895	7.84664	11.9999	3.81895	9.18849	6.95225	2.885	7.02084	7.73864	8.36488	6	14.968	14.4134	8.42413	6.80381	8.91485	9.25065	6.725	8.757	8.63938	13.8899	6.56	7.84863	11.2167	8.94986	10.3708	9.0487	
15.2	5.28124	19.3194	8.87298	4.44288	5.8216	6.97885	8.40308	4.65201	13.4386	3.32962	11.7531	6.99477	6.45394	0	11.0895	9.6566	4.58182	12.6795	11.7655	10.208	3.67696	6.47532	6.9426	11.5783	7.19257	9.66441	16.2433	6.99696	10.3121	13.2891	13.7915	5.82097	12.61	11.9286	15.9276	18.01	12.8939	9.84136	5.08288	12.531	12.3721	12.9405	13.8871	3.25432	4.97401	10.4405	2.88444	9.97394	12.0298	12.4122	7.52535	15.5415	7.27155	11.5068	11.9329	1.947	4.84693	7.35374	1.74413	5.27696	3.52084	18.0226	4.34413	17.4942	9.53643	13.1127	6.72793	15.0036	15.8695	18.4443	10.1212	7.042	20.5827	13.5792	11.306	6.36126	7.13571	8.02059	7.91834	5.78805	5.28692	8.20546	15.2522	7.71078	17.9556	11.8291	10.7118	8.89584	8.06059	7.55656	6.9737	15.4177	8.56413	15.4318	3.95572	4.93041	1.85432	16.0364	14.2037	9.11027	13.7024	17.9581	18.5809	10.9737	11.6056	7.37962	15.7215	18.9837	16.1488	
12.9077	3.02518	11.5218	3.8608	9.1366	8.9888	10.7926	6.3618	7.4308	2.0283	4.97679	8.31571	7.49293	5.67188	11.0895	0	14.7906	8.49689	13.687	7.90293	3.18198	8.47268	11.1029	7.28245	13.714	13.2761	11.6714	3.09433	5.72591	8.28405	5.10414	8.57815	6.35201	7.091	10.3121	10.1257	12.7344	2.17706	4.16	7.5282	4.96161	7.7204	4.08167	11.5381	11.2276	5.21065	10.3354	11.8908	6.8908	10.3277	9.63322	13.9419	3.73532	6.8608	9.38504	14.1447	9.55304	7.96197	15.1524	13.9609	7.71087	11.4891	10.2805	6.09792	5.95571	2.3	8.46198	3.91405	11.0959	8.41217	6.99171	21.8958	5.62569	11.7778	10.5124	8.03293	10.7571	2.7887	7.47059	4.16	9.90581	7.22561	5.62774	5.94833	3.78926	3.04023	6.61161	5.57076	12.9942	6.29391	1.33405	9.78837	8.68087	9.22	5.79831	9.00725	7.42195	7.0363	15.8811	5.55655	11.926	11.9271	9.66812	3.13	11.717	8.87737	5.06205	3.03579	16.1657	5.40833	
3.81838	11.7654	18.799	7.92362	6.90291	7.24431	11.2116	10.8481	4.35362	15.1816	11.87	7.64251	8.86753	7.14352	9.6566	14.7906	0	8.68681	9.95852	10.8914	11.8454	8.5191	6.01877	6.98663	6.45735	10.637	1.62	15.6756	9.24863	13.259	13.9351	15.0694	9.78333	12.6705	14.91	15.635	11.3445	15.2422	11.1969	10.6827	8.32981	16.5205	14.7154	7.53923	10.1665	13.5153	13.242	7.74284	9.55598	15.9375	12.5621	9.66851	14.1338	7.07235	11.0904	8.85494	8.08511	9.15362	6.36046	7.43628	10.26	4.82319	10.5607	4.83628	13.4717	14.4616	17.1254	15.1985	9.68884	10.9313	17.1923	5.06205	11.6634	15.4934	10.3629	11.2443	4.84665	12.2599	9.22111	14.4855	6.64802	12.2278	12.2824	14.1319	11.8145	12.8069	9.73134	13.3848	6.73362	6.66665	9.60014	9.88342	7.67959	9.56751	16.4328	14.1837	8.42907	9.35359	7.2124	20.5252	8.04028	14.76	10.7924	13.0616	11.187	18.6541	15.6562	20.1938	9.12967	12.8225	
13.2028	3.20381	11.8578	6.70856	6.36051	8.92938	6.57921	7.7144	4.2031	10.4119	1.2522	10.198	7.78799	9.83284	4.58182	8.49689	8.68681	0	10.7909	8.19799	8.13061	3.27732	8.74814	3.90591	15.6934	12.5879	11.5022	9.31637	3.77607	8.7922	13.3547	11.714	5.42133	12.587	12.7023	10.5993	11.972	7.70079	6.09339	7.11547	6.51461	7.66874	6.59119	8.16671	3.28495	2.89658	13.1316	4.36992	4.9058	17.018	8.19457	16.1993	8.60658	6.26131	12.1667	12.5767	4.43993	1.54	15.7179	5.75352	4.87732	3.73352	17.5782	6.05625	8.90163	7.96153	12.4287	5.56787	10.3163	8.70723	10.4387	16.6188	5.12134	12.9945	12.3179	8.32799	9.45307	8.43517	2.76589	7.64452	8.84013	4.88728	6.65501	8.31729	5.13517	10.1353	5.98864	5.3828	10.739	7.9002	8.50053	4.89628	8.97593	6.4867	8.3338	1.8783	5.11853	4.68495	16.478	13.8307	8.96159	13.029	11.0231	7.25567	8.89631	13.8447	5.3022	10.1457	12.8671	15.2225	
13.6652	16.4098	9.84301	9.4149	7.67786	9.48593	11.2477	8.44262	12.0975	13.0766	12.7117	7.06216	5.96964	8.48994	12.6795	13.687	9.95852	10.7909	0	2.93421	12.211	12.1472	8.91473	11.894	4.99162	7.25465	9.35434	9.47447	10.6292	16.1431	14.9825	6.51595	10.0031	6.7765	4.83	3.15	6.62478	12.1902	11.3154	10.3301	9.39599	15.7561	9.60533	2.81952	8.20731	13.2856	3.48827	9.24458	8.99965	10.3472	5.87362	7.96	14.0327	7.71419	5.86784	5.34622	10.6835	9.23401	5.8	14.9624	13.091	13.2077	1.92302	12.83	11.1298	11.8163	12.816	9.03466	4.96913	2.92869	5.21179	13.2333	10.6974	7.2121	1.52	6.63444	12.5743	11.2691	8.00812	10.3092	10.7016	15.5831	11.8803	8.67	8.93728	12.8553	12.1448	10.6081	3.2249	7.36024	11.6147	12.0503	4.20328	10.0376	11.0807	13.2059	10.0409	9.60731	11.1308	10.1632	3.52024	10.4268	4.96902	11.14	6.64379	6.12	12.2772	15.4783	1.45	8.4153	
5.82479	17.3289	9.73722	10.0853	7.32264	5.0748	14.7586	7.77579	6.53783	11.5365	9.47895	4.06877	0.41	6.03077	11.7655	7.90293	10.8914	8.19799	2.93421	0	12.0961	10.7033	10.466	9.59724	8.01165	10.2432	10.17	9.36868	10.1735	13.6706	8.59278	6.23084	15.5628	4.65614	5.35315	4.06557	6.8722	13.3749	7.3783	4.00271	10.5996	20.8077	15.165	6.96421	9.23001	12.7188	3.20315	9.92705	11.2455	3.28599	5.76783	6.82579	11.4109	9.31932	6.26341	3.46341	5.45777	7.93746	8.06371	9.89149	15.1407	7.0074	4.88139	9.46926	13.9803	14.359	10.6638	9.48483	2.77218	0.78	7.93883	11.4322	9.93547	5.6165	1.41421	0.95	8.44196	12.8014	9.16334	8.52798	5.14198	17.0128	11.0852	12.3981	8.83149	17.9161	11.7084	11.3069	5.58473	3.905	11.9304	15.2011	1.59794	3.13125	9.41	8.96605	10.6133	13.8585	9.74314	6.96	4.84306	6.1191	8.66404	15.8211	6.77279	6.01421	12.0588	14.8661	3.97546	5.70221	
15.6637	6.20716	10.3018	7.04278	7.92631	13.0654	12.5977	3.96611	11.3742	1.97344	6.87841	10.1682	10.6749	13.2123	10.208	3.18198	11.8454	8.13061	12.211	12.0961	0	11.4721	9.11334	9.37809	15.1295	13.3581	12.3432	6.27631	8.90789	7.78561	6.49622	11.9207	11.3265	7.82	11.043	10.943	11.8968	4.18486	2.49467	8.11827	7.79825	3.42809	4.21151	9.39149	12.2193	6.04597	8.89296	15.4473	7.74744	9.34626	9.02273	14.5812	3.67696	12.6721	13.3915	13.8015	11.1802	8.4199	14.6403	14.8762	14.9036	14.128	11.8478	8.85534	5.65773	2.04622	5.28	3.35316	11.5411	12.058	10.1737	15.4768	8.15848	12.4418	14.6364	8.79817	11.9583	5.20032	5.80526	2.49467	13.0878	11.9436	10.388	6.28276	3.33672	0.961509	6.39467	8.84	13.6223	14.3047	4.3335	10.5225	14.0651	7.55467	5.0082	7.50451	9.7639	8.22678	17.1022	7.4582	13.1688	10.7074	8.80182	1.21622	13.2158	10.8279	4.809	4.01151	10.9062	6.98729	
15.5108	5.8104	15.1351	7.73548	8.11984	8.76167	3.30189	8.0082	4.16548	12.3417	4.52951	14.7682	11.0653	12.6256	3.67696	8.47268	8.5191	3.27732	12.1472	10.7033	11.4721	0	8.11153	7.18322	16.3583	20.2766	10.24	11.7021	2.77011	9.44	13.667	15.8023	2.14401	15.5439	13.9306	12.2506	14.682	12.8755	10.135	8.29127	11.8403	10.9461	10.9232	11.444	5.74401	5.69372	12.9625	6.5614	8.18312	16.3668	16.6167	14.8692	9.5399	9.25644	15.3589	12.9159	5.62395	4.81732	13.677	5.42109	1.6	4.63505	16.1745	7.73235	11.7603	16.0491	14.98	9.64728	19.7475	13.0126	16.7666	17.0293	12.2006	17.2925	16.0306	12.6334	7.79844	8.28502	6.06012	10.0679	17.1043	1.60997	10.6301	16.118	8.41249	12.509	12.3577	7.05955	13.4886	10.4082	7.13863	4.63005	13.2813	9.98033	11.6029	7.45152	7.32682	5.53127	11.4426	14.7459	12.8362	16.1763	15.3201	10.7059	16.7783	17.2889	7.00997	15.378	18.756	12.4253	
10.1988	8.07775	16.6703	7.62442	4.9012	8.78775	12.2977	13.0794	5.48419	13.0265	10.0294	10.0914	8.97634	5.14181	6.47532	11.1029	6.01877	8.74814	8.91473	10.466	9.11334	8.11153	0	8.44751	9.23613	12.1804	4.39877	16.8749	8.4965	5.91738	11.9334	20.7477	8.49937	9.57625	19.6092	12.3043	16.5182	11.4319	8.12266	9.68463	11.1086	14.0633	16.4749	14.3341	9.11614	11.5822	14.7854	5.65101	7.55427	11.775	11.5324	14.3171	12.7903	8.9965	9.08869	7.8235	4.52832	7.42825	9.13924	5.76281	6.51153	5.01462	6.99171	8.36281	10.4702	9.29325	14.3933	9.39722	14.8658	10.9753	10.2805	12.358	10.5988	15.2625	10.4589	8.02151	2.84494	8.90528	9.51521	8.12266	6.57609	9.47153	13.0276	16.2431	9.81283	10.0749	7.78346	7.91738	10.5282	4.66494	11.0519	11.9228	11.244	7.5658	14.1215	11.0309	10.7305	7.25006	14.7854	17.4905	9.03132	17.6018	10.0377	8.46325	15.6366	17.918	11.9685	14.7174	8.42279	11.355	
11.3037	5.56459	11.9493	3.42165	2.6163	6.73238	4.5793	5.41199	3.05941	8.38955	3.61298	7.66669	7.91222	5.11559	6.9426	7.28245	6.98663	3.90591	11.894	9.59724	9.37809	7.18322	8.44751	0	8.58274	10.125	8.91606	12.3871	5.15984	6.7828	11.0098	14.0748	5.78594	8.69609	9.55321	9.68655	19.822	10.5534	5.98274	3.2563	3.73274	11.5746	11.3485	12.0726	6.69728	5.25736	8.61396	5.46043	6.45165	13.6754	6.43686	7.37562	10.842	3.8684	8.94589	9.0683	6.28759	4.54299	10.9526	4.75035	7.14481	3.52899	15.4392	2.15035	9.18544	10.9645	11.2861	7.92865	10.3312	11.0518	13.1845	14.5818	3.85567	9.54096	9.40757	7.14135	4.67255	8.76034	5.76888	8.36811	8.82467	5.6642	6.35181	6.50274	7.71022	11.7793	2.08274	4.7828	7.06925	4.31116	6.91421	5.90746	6.72428	8.84748	12.3748	4.23908	7.13486	5.29728	12.7301	9.92484	8.15116	14.7819	12.8256	12.0129	11.2571	9.77898	7.66298	12.184	15.9386	10.4749	
